time,rssi_rec,rssi_send,rssi_eve_rec,rssi_eve_send
529635510,-34,-43,-48,-34
529655498,-33,-42,-49,-34
529675905,-34,-41,-48,-35
529695479,-33,-40,-47,-35
529715514,-33,-40,-48,-36
529735626,-33,-40,-47,-37
529756164,-34,-41,-48,-36
529775519,-34,-43,-48,-37
529796211,-34,-41,-47,-36
529816151,-33,-41,-49,-37
529838739,-34,-42,-50,-35
529858531,-33,-42,-48,-35
529877841,-35,-42,-48,-34
529895849,-33,-41,-50,-37
529915585,-33,-42,-48,-36
529937984,-34,-42,-48,-36
529955517,-34,-41,-47,-37
529975566,-32,-42,-48,-35
529998301,-33,-41,-47,-35
530015485,-31,-39,-47,-37
530035678,-32,-40,-48,-34
530055693,-32,-41,-48,-37
530075509,-33,-41,-48,-35
530095482,-33,-42,-47,-37
530117983,-33,-41,-47,-37
530135516,-32,-40,-47,-37
530155490,-33,-41,-48,-34
530175472,-33,-40,-48,-37
530196858,-33,-39,-48,-36
530215484,-33,-42,-47,-37
530235497,-32,-41,-47,-35
530255480,-35,-41,-49,-37
530275491,-33,-41,-48,-36
530295704,-33,-40,-49,-35
530315962,-31,-40,-48,-35
530335480,-33,-41,-48,-37
530355497,-33,-41,-49,-35
530375526,-35,-39,-48,-34
530395513,-33,-39,-49,-36
530415484,-33,-41,-49,-36
530435717,-33,-39,-50,-35
530455492,-33,-41,-49,-37
530475515,-32,-40,-50,-36
530495643,-35,-41,-48,-34
530515490,-35,-40,-49,-36
530535484,-34,-41,-49,-35
530555877,-34,-40,-48,-35
530575561,-31,-40,-48,-35
530595500,-33,-40,-49,-36
530615483,-33,-42,-49,-37
530635510,-32,-39,-48,-34
530657223,-33,-42,-48,-37
530677799,-34,-40,-47,-34
530695496,-33,-42,-48,-34
530715488,-33,-41,-48,-36
530735471,-34,-43,-49,-37
530755514,-32,-42,-49,-36
530775494,-34,-43,-48,-37
530796314,-33,-42,-50,-35
530818705,-34,-42,-50,-34
530836672,-36,-42,-49,-35
530855544,-33,-42,-50,-36
530875479,-36,-40,-48,-34
530895478,-34,-43,-50,-36
530915489,-33,-42,-50,-35
530937558,-33,-40,-49,-36
530955489,-34,-41,-50,-35
530975475,-34,-41,-49,-37
530996624,-33,-41,-50,-35
531016040,-33,-41,-50,-37
531036923,-32,-41,-50,-35
531055608,-33,-40,-50,-37
531075573,-31,-42,-49,-35
531102873,-31,-39,-50,-36
531115683,-32,-40,-50,-35
531135606,-31,-39,-49,-37
531155497,-31,-41,-49,-36
531175558,-31,-41,-48,-36
531195482,-31,-41,-48,-34
531215479,-34,-40,-48,-36
531237593,-31,-40,-48,-35
531255475,-34,-42,-50,-37
531275510,-33,-41,-50,-36
531295491,-33,-42,-49,-36
531315493,-34,-42,-50,-36
531336016,-34,-42,-49,-37
531357170,-33,-40,-49,-34
531375470,-34,-43,-48,-37
531395495,-32,-40,-49,-36
531418063,-35,-41,-48,-34
531435478,-34,-42,-48,-34
531455457,-34,-43,-48,-37
531476596,-34,-42,-48,-36
531496883,-35,-42,-48,-35
531515476,-34,-42,-48,-36
531535456,-34,-44,-48,-34
531555828,-35,-44,-48,-35
531575492,-36,-43,-48,-36
531595545,-35,-44,-47,-34
531615833,-34,-42,-47,-37
531636881,-34,-43,-47,-35
531655492,-35,-42,-48,-37
531675505,-36,-41,-49,-36
531695476,-34,-42,-50,-37
531715474,-34,-41,-48,-37
531735477,-33,-41,-48,-37
531756196,-32,-40,-47,-36
531775464,-34,-41,-47,-37
531797421,-33,-41,-46,-34
531815483,-32,-40,-48,-36
531835551,-33,-40,-49,-34
531855823,-34,-42,-48,-36
531875484,-36,-43,-48,-35
531896948,-35,-43,-48,-35
531915480,-35,-43,-48,-35
531937649,-35,-43,-48,-37
531955568,-35,-43,-48,-35
531975457,-34,-43,-48,-34
531995490,-36,-41,-49,-35
532015458,-34,-43,-50,-36
532035467,-36,-44,-51,-35
532056741,-35,-44,-47,-36
532075468,-34,-40,-46,-37
532098979,-32,-40,-47,-35
532116181,-31,-39,-48,-36
532135488,-33,-39,-48,-36
532155487,-33,-40,-49,-35
532175456,-35,-41,-49,-35
532195471,-33,-41,-48,-36
532216795,-37,-43,-47,-37
532236471,-35,-43,-47,-36
532255459,-34,-41,-48,-36
532276176,-33,-41,-50,-37
532295641,-34,-42,-51,-35
532315472,-34,-43,-51,-35
532335707,-38,-44,-50,-34
532355539,-38,-43,-51,-37
532375461,-39,-44,-51,-36
532398072,-39,-45,-50,-35
532415481,-36,-45,-51,-36
532436731,-38,-44,-50,-36
532456694,-35,-43,-50,-35
532475481,-37,-42,-51,-36
532495481,-36,-43,-51,-37
532515496,-36,-44,-48,-36
532535448,-34,-42,-48,-37
532559149,-34,-41,-46,-36
532575498,-35,-41,-48,-36
532595471,-35,-42,-47,-36
532615516,-34,-42,-46,-35
532635478,-34,-40,-46,-35
532655466,-33,-42,-47,-36
532675529,-34,-41,-47,-37
532697448,-36,-44,-48,-37
532715482,-34,-43,-48,-35
532735455,-35,-45,-49,-35
532757719,-38,-43,-49,-37
532775455,-38,-43,-49,-36
532796899,-35,-43,-48,-36
532815602,-38,-44,-46,-35
532835478,-35,-44,-46,-36
532855451,-35,-43,-46,-37
532877146,-36,-43,-47,-36
532895476,-34,-44,-46,-36
532915729,-34,-42,-46,-36
532935456,-33,-42,-48,-37
532955482,-37,-44,-47,-36
532975453,-35,-43,-49,-35
533001890,-36,-44,-47,-36
533015469,-37,-44,-49,-37
533035458,-38,-44,-47,-34
533055600,-39,-45,-47,-35
533076266,-39,-45,-47,-37
533095443,-36,-44,-45,-34
533115473,-35,-44,-46,-36
533136351,-36,-43,-45,-37
533155453,-38,-45,-44,-36
533175452,-36,-45,-45,-36
533195477,-39,-45,-46,-37
533217265,-38,-44,-45,-36
533237498,-36,-44,-46,-36
533255437,-36,-43,-44,-37
533275497,-35,-43,-45,-36
533295436,-36,-42,-46,-37
533316312,-35,-43,-45,-36
533335435,-37,-44,-45,-37
533355463,-38,-44,-46,-36
533377302,-36,-43,-45,-35
533395508,-38,-44,-46,-36
533415590,-37,-42,-45,-37
533435477,-35,-42,-45,-36
533455461,-34,-43,-46,-34
533475481,-36,-43,-46,-37
533497002,-36,-44,-47,-35
533516865,-38,-44,-48,-36
533535439,-38,-44,-49,-35
533555825,-36,-44,-49,-35
533576039,-39,-44,-48,-37
533596067,-37,-44,-49,-34
533615454,-39,-45,-48,-36
533635562,-37,-45,-48,-36
533655435,-38,-45,-48,-34
533675454,-39,-44,-48,-35
533695549,-39,-44,-48,-37
533715452,-38,-45,-48,-36
533735438,-38,-45,-48,-37
533755472,-38,-45,-48,-36
533775461,-39,-45,-48,-36
533797593,-38,-44,-47,-34
533817912,-37,-44,-47,-36
533835461,-35,-43,-46,-36
533855456,-35,-44,-48,-34
533875456,-35,-41,-48,-34
533895530,-34,-42,-47,-37
533915468,-34,-44,-48,-36
533936681,-35,-44,-48,-36
533955465,-35,-43,-48,-36
533975446,-34,-43,-49,-36
533995471,-34,-43,-48,-35
534015449,-35,-41,-49,-37
534036473,-35,-42,-48,-35
534056795,-35,-43,-48,-36
534076763,-35,-42,-50,-35
534095427,-34,-41,-50,-34
534116318,-33,-41,-51,-35
534135468,-33,-40,-50,-35
534155511,-33,-39,-51,-36
534179932,-32,-41,-49,-36
534196519,-33,-40,-49,-35
534215438,-33,-41,-49,-34
534236945,-34,-41,-49,-34
534256564,-34,-41,-49,-36
534275453,-33,-41,-49,-34
534295440,-34,-42,-49,-35
534316432,-35,-43,-49,-35
534335551,-36,-43,-48,-35
534355473,-35,-42,-48,-34
534377892,-36,-43,-48,-36
534395537,-36,-43,-46,-34
534415495,-36,-43,-47,-37
534435453,-38,-44,-46,-35
534455438,-35,-44,-46,-34
534475459,-36,-45,-47,-36
534501778,-37,-44,-46,-36
534515453,-38,-43,-45,-35
534536903,-38,-44,-45,-34
534555955,-38,-45,-45,-36
534575570,-38,-44,-46,-36
534600051,-38,-44,-46,-36
534616789,-37,-45,-47,-34
534635462,-39,-45,-47,-35
534655446,-36,-45,-47,-34
534675505,-37,-44,-47,-36
534695455,-37,-45,-47,-36
534716150,-35,-43,-47,-34
534735423,-36,-44,-46,-34
534755470,-37,-45,-48,-35
534775432,-35,-43,-48,-37
534795550,-38,-45,-48,-36
534816247,-35,-44,-48,-36
534837982,-37,-44,-46,-35
534855647,-37,-44,-47,-35
534875617,-36,-43,-47,-36
534895430,-38,-44,-46,-35
534916022,-35,-44,-45,-35
534939837,-35,-43,-45,-35
534955442,-35,-43,-46,-37
534975413,-35,-43,-46,-37
534995444,-36,-42,-45,-35
535015710,-34,-42,-45,-35
535035429,-35,-42,-46,-36
535055572,-35,-42,-45,-34
535075496,-34,-42,-46,-36
535095449,-36,-41,-45,-36
535115544,-37,-42,-45,-34
535136718,-34,-44,-47,-35
535155638,-36,-43,-45,-36
535175511,-35,-43,-47,-35
535195446,-35,-43,-47,-35
535215691,-36,-43,-47,-34
535237832,-36,-41,-46,-34
535255441,-36,-42,-45,-34
535275457,-36,-42,-46,-35
535296011,-35,-44,-46,-37
535316873,-35,-43,-45,-37
535335430,-35,-42,-47,-36
535355461,-37,-41,-47,-36
535375446,-35,-42,-47,-35
535395448,-34,-42,-48,-35
535415428,-34,-43,-47,-34
535436062,-34,-44,-47,-35
535455415,-35,-43,-47,-34
535475495,-36,-44,-47,-36
535495587,-35,-42,-47,-37
535516009,-36,-41,-46,-34
535535419,-34,-43,-48,-36
535555801,-36,-43,-47,-34
535575427,-35,-44,-45,-35
535596035,-37,-44,-47,-36
535616883,-35,-43,-48,-36
535635986,-36,-43,-48,-35
535658204,-36,-44,-48,-37
535675564,-35,-42,-46,-37
535700600,-35,-42,-47,-35
535716483,-37,-43,-48,-35
535735989,-35,-44,-47,-36
535755458,-36,-42,-47,-35
535777280,-38,-43,-48,-34
535797599,-34,-44,-48,-34
535815431,-37,-44,-47,-36
535835441,-38,-43,-48,-37
535856067,-36,-44,-48,-34
535875433,-35,-44,-47,-34
535895425,-35,-43,-47,-34
535917361,-34,-44,-47,-34
535937803,-35,-43,-47,-35
535955719,-35,-42,-47,-36
535975405,-36,-43,-48,-35
535997890,-36,-44,-47,-35
536017432,-35,-44,-47,-35
536035443,-37,-43,-47,-35
536057039,-38,-44,-48,-36
536075645,-35,-44,-48,-36
536095424,-35,-43,-48,-35
536115650,-37,-43,-46,-35
536136058,-36,-43,-47,-35
536155438,-37,-42,-47,-36
536175413,-37,-43,-45,-36
536195453,-37,-43,-46,-35
536215453,-34,-43,-48,-36
536238468,-35,-44,-48,-35
536255446,-37,-45,-47,-37
536275427,-36,-43,-48,-35
536296963,-37,-44,-48,-36
536316075,-36,-43,-47,-35
536336439,-35,-43,-48,-36
536357584,-35,-43,-48,-36
536378165,-36,-42,-46,-37
536395430,-35,-43,-46,-36
536415420,-35,-42,-46,-35
536435429,-35,-41,-46,-35
536456546,-36,-43,-47,-36
536475542,-35,-43,-46,-35
536495422,-34,-42,-47,-34
536515564,-35,-42,-48,-35
536535404,-35,-43,-48,-35
536555786,-34,-42,-47,-34
536575421,-33,-42,-48,-34
536596487,-36,-43,-48,-36
536616727,-34,-43,-47,-34
536635957,-35,-43,-46,-37
536655410,-34,-43,-46,-36
536675436,-34,-42,-48,-36
536695414,-34,-44,-46,-35
536715511,-35,-42,-48,-35
536735420,-35,-43,-47,-34
536756960,-35,-41,-47,-35
536775418,-35,-43,-48,-37
536795425,-35,-42,-47,-35
536815390,-36,-43,-48,-35
536835550,-34,-43,-47,-35
536855420,-35,-42,-47,-36
536876268,-36,-41,-46,-34
536895484,-35,-43,-47,-36
536915433,-34,-42,-46,-37
536939028,-33,-41,-47,-34
536955484,-33,-43,-46,-36
536975484,-34,-42,-47,-36
536995425,-34,-42,-47,-36
537015418,-35,-44,-47,-37
537035417,-36,-42,-47,-36
537057656,-37,-42,-47,-37
537075429,-34,-42,-48,-34
537095398,-37,-44,-47,-34
537115464,-36,-44,-48,-34
537135415,-35,-42,-47,-36
537155435,-35,-43,-48,-35
537176747,-34,-43,-48,-35
537196428,-35,-44,-47,-34
537215409,-36,-44,-48,-35
537235838,-35,-42,-48,-34
537255410,-35,-44,-48,-35
537275418,-35,-43,-47,-34
537300554,-37,-42,-48,-35
537315455,-35,-44,-48,-35
537340066,-35,-44,-48,-34
537355412,-34,-43,-47,-34
537375505,-36,-43,-47,-36
537395403,-37,-42,-47,-35
537415671,-36,-43,-47,-36
537436820,-36,-42,-48,-35
537455389,-37,-44,-48,-35
537476782,-36,-44,-48,-35
537497636,-35,-43,-46,-35
537515417,-34,-43,-47,-35
537537102,-35,-42,-42,-35
537555776,-35,-42,-47,-36
537576216,-34,-43,-48,-35
537595984,-35,-42,-48,-34
537615400,-36,-43,-47,-36
537637688,-35,-43,-48,-36
537660313,-35,-42,-47,-37
537677723,-34,-43,-47,-36
537695499,-35,-42,-48,-35
537715402,-35,-42,-48,-34
537735477,-36,-43,-47,-34
537755442,-37,-43,-46,-36
537775382,-34,-42,-47,-36
537795427,-36,-44,-45,-35
537816798,-37,-44,-47,-35
537836681,-34,-43,-46,-36
537855409,-38,-42,-47,-34
537876857,-37,-42,-48,-36
537895416,-37,-43,-48,-36
537915410,-36,-42,-48,-36
537935411,-36,-42,-48,-35
537955425,-35,-42,-48,-35
537975380,-35,-44,-48,-36
537995963,-35,-42,-48,-35
538015400,-35,-42,-50,-36
538035397,-35,-43,-49,-35
538055545,-35,-43,-50,-34
538075392,-36,-44,-50,-35
538098343,-36,-41,-50,-37
538115558,-37,-43,-51,-35
538135394,-34,-43,-50,-36
538155734,-36,-43,-50,-34
538176874,-36,-43,-51,-36
538200767,-35,-42,-50,-35
538216961,-36,-43,-51,-36
538236015,-36,-42,-50,-36
538255516,-37,-43,-50,-36
538275413,-35,-42,-51,-36
538295392,-34,-42,-50,-34
538315416,-35,-43,-49,-35
538337372,-35,-41,-49,-34
538357578,-35,-43,-49,-36
538375393,-35,-43,-49,-36
538395460,-37,-43,-49,-35
538415396,-34,-43,-50,-35
538435901,-36,-44,-49,-37
538455401,-36,-43,-49,-36
538475390,-34,-43,-48,-34
538495414,-36,-42,-47,-36
538521171,-35,-44,-48,-35
538535588,-37,-43,-48,-36
538565233,-37,-43,-48,-36
538575397,-36,-44,-48,-36
538596824,-35,-44,-48,-34
538620975,-36,-43,-48,-35
538635419,-37,-43,-48,-34
538655988,-37,-44,-49,-37
538679139,-34,-42,-48,-36
538696046,-36,-42,-48,-35
538715383,-36,-41,-49,-36
538735645,-34,-42,-46,-36
538755396,-33,-42,-48,-35
538775461,-34,-42,-47,-37
538795408,-33,-42,-48,-36
538815443,-34,-43,-46,-35
538835479,-34,-41,-48,-35
538856252,-36,-41,-48,-35
538875387,-33,-43,-47,-36
538895389,-34,-43,-48,-37
538917744,-35,-42,-47,-34
538935379,-36,-44,-48,-35
538955401,-35,-44,-49,-35
538975391,-36,-44,-49,-35
538997236,-39,-44,-49,-37
539015468,-38,-44,-49,-36
539037506,-38,-44,-48,-36
539055532,-36,-43,-49,-34
539075387,-37,-45,-49,-35
539095392,-38,-45,-48,-36
539115396,-39,-46,-49,-36
539137334,-37,-45,-49,-35
539156502,-39,-46,-48,-35
539175388,-40,-46,-49,-37
539195410,-38,-44,-49,-36
539215385,-38,-44,-47,-37
539235411,-38,-44,-49,-35
539255377,-37,-46,-50,-37
539275475,-38,-45,-50,-35
539295371,-35,-43,-48,-36
539316998,-34,-42,-49,-36
539335395,-33,-42,-47,-36
539355386,-33,-41,-46,-35
539375390,-34,-42,-46,-36
539395386,-34,-40,-47,-35
539415384,-32,-41,-48,-34
539435436,-33,-40,-47,-35
539455369,-34,-42,-48,-35
539476260,-35,-41,-47,-35
539495393,-33,-43,-48,-36
539515465,-35,-41,-48,-35
539535443,-34,-43,-48,-37
539555735,-34,-42,-48,-37
539575380,-35,-42,-46,-36
539595387,-35,-43,-47,-36
539615372,-37,-42,-46,-36
539635382,-36,-44,-46,-34
539655373,-37,-43,-47,-35
539675377,-35,-44,-47,-34
539696191,-38,-44,-47,-37
539717723,-35,-43,-47,-34
539736751,-37,-43,-45,-37
539755391,-37,-42,-46,-34
539775394,-36,-44,-46,-37
539796132,-35,-43,-46,-36
539815387,-35,-42,-47,-36
539835690,-36,-43,-47,-36
539855382,-37,-42,-45,-35
539875403,-35,-44,-45,-35
539895368,-35,-42,-46,-34
539915400,-36,-42,-46,-35
539935383,-35,-44,-46,-35
539955378,-37,-43,-47,-36
539975672,-35,-43,-46,-36
539996239,-36,-44,-46,-34
540015356,-37,-44,-46,-34
540035403,-36,-43,-46,-34
540055562,-37,-42,-46,-35
540079172,-37,-44,-46,-35
540095917,-35,-43,-45,-36
540115386,-37,-43,-46,-34
540136201,-35,-42,-47,-35
540155387,-36,-44,-46,-35
540175555,-37,-45,-47,-36
540195385,-38,-44,-46,-35
540215383,-36,-44,-47,-36
540235382,-36,-43,-46,-35
540255530,-37,-43,-47,-36
540275376,-36,-43,-46,-35
540295372,-38,-45,-47,-36
540315422,-38,-43,-46,-35
540335392,-38,-44,-45,-34
540355391,-38,-44,-46,-35
540375381,-36,-44,-46,-36
540395376,-36,-44,-45,-35
540415955,-35,-45,-46,-34
540436995,-38,-44,-45,-35
540455360,-38,-44,-45,-36
540475363,-37,-43,-46,-36
540495526,-37,-44,-45,-36
540515387,-36,-44,-45,-36
540535374,-35,-42,-45,-34
540555995,-35,-42,-44,-34
540575368,-36,-43,-46,-35
540595369,-36,-43,-43,-35
540615351,-36,-43,-44,-37
540636281,-36,-42,-43,-35
540658356,-34,-42,-44,-36
540675395,-35,-43,-45,-36
540695389,-34,-42,-45,-36
540715365,-35,-43,-46,-36
540735357,-36,-43,-45,-37
540755389,-35,-42,-46,-36
540775673,-36,-43,-46,-35
540795363,-35,-43,-47,-35
540815410,-34,-43,-46,-37
540835701,-36,-43,-47,-35
540855358,-36,-42,-46,-36
540875387,-37,-43,-46,-35
540897282,-36,-43,-46,-36
540918000,-37,-45,-48,-36
540935375,-36,-43,-47,-35
540955405,-34,-43,-47,-35
540975353,-35,-44,-48,-33
540995446,-37,-44,-47,-36
541015353,-37,-42,-46,-36
541035379,-35,-42,-46,-35
541057690,-34,-44,-47,-34
541077368,-35,-45,-48,-35
541095482,-35,-44,-48,-36
541115367,-36,-44,-47,-35
541135376,-37,-44,-48,-34
541155574,-35,-44,-47,-35
541177110,-34,-44,-49,-34
541195384,-35,-44,-48,-34
541215369,-34,-43,-48,-37
541235357,-36,-43,-49,-34
541256375,-35,-44,-49,-36
541276029,-34,-44,-48,-35
541295487,-36,-45,-50,-34
541315390,-34,-43,-48,-35
541335404,-34,-42,-48,-36
541355353,-33,-43,-48,-37
541375472,-35,-44,-49,-34
541395384,-37,-45,-48,-35
541415883,-35,-45,-49,-36
541435594,-36,-43,-47,-35
541455384,-35,-44,-48,-34
541477789,-35,-43,-49,-34
541495341,-35,-44,-49,-34
541515431,-34,-43,-49,-36
541535338,-35,-43,-49,-37
541556031,-33,-43,-48,-36
541575377,-34,-42,-50,-34
541595847,-35,-43,-48,-35
541615351,-35,-43,-49,-36
541635470,-36,-43,-50,-36
541655430,-34,-43,-49,-37
541677515,-35,-43,-50,-36
541695337,-38,-44,-49,-37
541716758,-36,-44,-49,-36
541735863,-38,-44,-49,-36
541755363,-37,-44,-48,-37
541775330,-36,-43,-48,-35
541796023,-38,-44,-48,-36
541816067,-36,-43,-48,-37
541835436,-36,-43,-47,-36
541855341,-38,-45,-47,-35
541876600,-36,-44,-49,-36
541895342,-37,-44,-48,-37
541916490,-35,-43,-48,-35
541935400,-35,-42,-49,-37
541955353,-35,-42,-48,-34
541975334,-33,-41,-47,-35
541997331,-36,-43,-46,-37
542015349,-34,-43,-46,-37
542036132,-36,-42,-48,-35
542055477,-34,-43,-47,-37
542075807,-34,-41,-47,-37
542095429,-36,-43,-46,-36
542115375,-34,-43,-47,-34
542135376,-35,-43,-48,-34
542155352,-35,-41,-49,-34
542175355,-35,-42,-50,-37
542195358,-35,-43,-51,-36
542215352,-33,-43,-52,-37
542235348,-33,-41,-53,-35
542255682,-33,-44,-53,-35
542275358,-33,-42,-53,-34
542296790,-34,-43,-52,-35
542315428,-35,-43,-50,-35
542336498,-34,-41,-50,-34
542355997,-33,-42,-50,-35
542375362,-32,-42,-50,-34
542395686,-33,-41,-49,-35
542415536,-33,-41,-48,-36
542437524,-34,-41,-47,-35
542455360,-34,-41,-49,-35
542475370,-33,-41,-48,-36
542501589,-32,-40,-49,-34
542515367,-33,-40,-50,-36
542535692,-33,-42,-50,-35
542555983,-33,-41,-50,-34
542575400,-35,-42,-50,-34
542595381,-34,-43,-49,-35
542615409,-34,-41,-50,-36
542635350,-35,-42,-50,-36
542660555,-34,-43,-50,-36
542676873,-34,-43,-48,-34
542695826,-34,-42,-49,-37
542715336,-35,-41,-49,-36
542735589,-34,-42,-49,-37
542755340,-35,-42,-49,-36
542775340,-34,-41,-48,-37
542795363,-36,-42,-47,-34
542815642,-34,-43,-50,-37
542835345,-34,-43,-49,-34
542855331,-37,-43,-50,-36
542875413,-34,-43,-49,-37
542895340,-34,-42,-48,-35
542915363,-36,-43,-48,-36
542937646,-34,-41,-46,-35
542955355,-34,-41,-47,-35
542975325,-34,-42,-46,-35
542996856,-34,-42,-47,-36
543015561,-35,-43,-47,-35
543036439,-34,-43,-46,-35
543055471,-36,-42,-45,-36
543075365,-34,-43,-45,-35
543095331,-34,-42,-45,-36
543116009,-34,-43,-45,-34
543135347,-33,-44,-45,-34
543155336,-35,-43,-45,-36
543180343,-35,-44,-48,-34
543195344,-35,-43,-49,-36
543215323,-35,-44,-49,-36
543235343,-33,-43,-50,-36
543255349,-33,-44,-49,-37
543275364,-34,-43,-49,-36
543295336,-33,-43,-49,-35
543315352,-33,-42,-48,-36
543337570,-33,-43,-48,-36
543355453,-33,-42,-48,-35
543375547,-32,-42,-48,-34
543395343,-33,-40,-49,-36
543416146,-33,-40,-50,-34
543435815,-33,-42,-51,-36
543457314,-33,-43,-51,-37
543477680,-34,-43,-51,-36
543495892,-34,-41,-51,-36
543515338,-34,-42,-50,-35
543536977,-35,-43,-52,-37
543555685,-33,-42,-53,-34
543575547,-36,-42,-53,-36
543595343,-34,-42,-55,-34
543617750,-34,-42,-53,-34
543636191,-36,-41,-54,-35
543655466,-34,-43,-53,-36
543675353,-34,-43,-53,-35
543695332,-36,-43,-51,-36
543715361,-34,-43,-51,-34
543737738,-36,-43,-52,-35
543755352,-34,-44,-53,-36
543775333,-37,-43,-51,-37
543796153,-36,-43,-52,-34
543816035,-35,-44,-51,-36
543835347,-36,-44,-51,-37
543855340,-38,-43,-52,-37
543875353,-35,-44,-51,-36
543895369,-36,-44,-49,-36
543915323,-35,-43,-49,-37
543935372,-35,-45,-50,-37
543955350,-37,-45,-50,-36
543975305,-35,-44,-49,-37
543995344,-35,-44,-49,-36
544015320,-38,-46,-50,-37
544037544,-39,-46,-49,-35
544055479,-37,-44,-50,-37
544075320,-38,-44,-50,-34
544095315,-35,-44,-50,-35
544116975,-35,-43,-49,-37
544135359,-35,-44,-50,-37
544155387,-37,-44,-50,-36
544175310,-34,-43,-50,-37
544195336,-36,-44,-50,-36
544215335,-35,-43,-50,-36
544235562,-35,-43,-50,-36
544255304,-34,-43,-49,-37
544276532,-34,-41,-48,-34
544295299,-33,-42,-49,-36
544315342,-34,-43,-49,-35
544335320,-34,-43,-47,-36
544355318,-35,-43,-48,-36
544375328,-36,-43,-47,-35
544395402,-34,-43,-47,-36
544415309,-34,-42,-48,-35
544436664,-34,-42,-49,-36
544456869,-35,-43,-48,-35
544475352,-34,-43,-49,-37
544495324,-33,-44,-50,-36
544515317,-35,-42,-51,-36
544535366,-34,-43,-51,-36
544556572,-37,-43,-51,-36
544575333,-36,-44,-51,-36
544595342,-35,-43,-49,-36
544615308,-36,-44,-49,-35
544635837,-36,-43,-48,-35
544655381,-35,-43,-48,-36
544675332,-36,-43,-49,-35
544695316,-35,-42,-48,-37
544717757,-36,-44,-49,-36
544735297,-35,-43,-49,-37
544755345,-36,-43,-49,-35
544775316,-36,-44,-49,-35
544795324,-36,-43,-48,-35
544815310,-33,-41,-50,-36
544835399,-34,-43,-49,-36
544856795,-34,-44,-51,-36
544875994,-35,-41,-51,-34
544895582,-35,-43,-50,-36
544916656,-34,-43,-51,-34
544935327,-36,-43,-52,-34
544955338,-36,-42,-52,-35
544975297,-35,-43,-52,-36
544999390,-35,-43,-51,-34
545015340,-36,-43,-52,-35
545036260,-34,-42,-52,-36
545055463,-35,-42,-53,-36
545075470,-35,-41,-54,-35
545095724,-33,-42,-53,-37
545115310,-35,-41,-53,-36
545135337,-33,-41,-52,-37
545158405,-32,-42,-53,-34
545175366,-32,-41,-53,-35
545195339,-31,-40,-52,-35
545215294,-32,-41,-52,-36
545235316,-32,-40,-52,-35
545256175,-32,-41,-51,-37
545275330,-34,-41,-52,-35
545297474,-34,-43,-50,-36
545316608,-36,-43,-52,-36
545335751,-34,-42,-51,-35
545355333,-35,-42,-52,-35
545375620,-36,-44,-51,-37
545396493,-36,-45,-50,-35
545415497,-37,-44,-51,-36
545439685,-38,-45,-51,-36
545455298,-38,-44,-52,-36
545475333,-37,-45,-53,-37
545496070,-36,-45,-55,-37
545515316,-38,-45,-56,-36
545535293,-36,-43,-58,-37
545557012,-34,-43,-60,-35
545575319,-34,-41,-62,-35
545595310,-35,-43,-63,-36
545615321,-36,-42,-63,-37
545637807,-33,-42,-65,-34
545655294,-36,-43,-66,-37
545675942,-36,-43,-64,-36
545695348,-37,-44,-66,-34
545716023,-37,-44,-64,-36
545735283,-38,-45,-61,-37
545756810,-38,-45,-60,-35
545775282,-40,-47,-59,-34
545795299,-40,-47,-59,-35
545815315,-39,-47,-58,-34
545835972,-40,-46,-55,-34
545856202,-40,-47,-53,-36
545875410,-41,-48,-52,-35
545895306,-43,-50,-51,-37
545915314,-46,-53,-51,-36
545935428,-48,-54,-51,-37
545955304,-50,-55,-51,-37
545975790,-50,-56,-52,-37
545995317,-48,-54,-52,-36
546017339,-43,-50,-52,-35
546035567,-39,-47,-53,-36
546055449,-39,-45,-53,-34
546075306,-39,-45,-54,-35
546096718,-41,-47,-55,-35
546115301,-40,-48,-57,-36
546135319,-39,-47,-57,-37
546155303,-39,-45,-59,-35
546177504,-38,-44,-59,-36
546196944,-37,-45,-62,-35
546215811,-37,-43,-66,-37
546235756,-39,-46,-61,-36
546255304,-38,-46,-57,-37
546275304,-39,-45,-54,-34
546298355,-41,-49,-53,-35
546315360,-45,-52,-55,-36
546335738,-42,-49,-61,-37
546355241,-33,-42,-53,-35
546376034,-29,-39,-51,-36
546395222,-31,-39,-52,-37
546415299,-35,-43,-56,-37
546435298,-34,-41,-55,-36
546455348,-32,-38,-53,-36
546475312,-30,-40,-52,-36
546495334,-33,-42,-52,-35
546517728,-33,-41,-52,-36
546535285,-32,-41,-50,-37
546555577,-35,-42,-48,-35
546575292,-33,-42,-48,-35
546597578,-33,-41,-49,-37
546615258,-32,-41,-50,-36
546635275,-31,-40,-51,-35
546655295,-31,-39,-52,-34
546676107,-31,-40,-51,-36
546695289,-32,-40,-50,-37
546715353,-31,-39,-50,-36
546735294,-32,-41,-50,-37
546755311,-33,-40,-49,-34
546776490,-34,-42,-50,-37
546795501,-37,-43,-52,-36
546818893,-37,-43,-53,-37
546836560,-36,-42,-53,-34
546857249,-34,-42,-53,-35
546875286,-34,-42,-53,-34
546895393,-33,-42,-54,-35
546915287,-32,-40,-56,-35
546935303,-32,-40,-55,-36
546955650,-31,-40,-53,-34
546975413,-32,-40,-51,-34
546997016,-32,-42,-50,-34
547015269,-32,-42,-49,-35
547035310,-32,-40,-48,-37
547055441,-32,-42,-49,-35
